

111838,"['deliverables / outputsno. of working daysreview and approvals required', 'support the preparation and co-deliver (1) training course on “identification of tip victims”, for employees of the saudi domestic labour protection department.5 working daysogccr programme management officer', 'support the preparation and co-deliver (1) training course on “identification of tip victims”, for employees of the ministry of education.4 working daysogccr programme management officer', 'support the preparation and co-deliver (1) training course on “criminal investigation of tip cases”, for saudi judges.5 working daysogccr programme management officer', 'support the preparation and co-deliver (1) training course on “national and international frameworks for preventing tip”, for branch and department managers of the hrc.)4 working daysogccr programme management officer', 'support the preparation and delivery of (1) training course on “identifying, interviewing and protecting tip victims”, for saudi public prosecutors.5 working daysogccr programme management officer', 'support the preparation and co-deliver (2) training courses on “identification of tip victims”, for employees of the follow-up, investigation and complaint departments of the hrc.8 working daysogccr programme management officer', 'support the preparation and co-deliver (1) training course on “tip data collection, analysis and reporting”, for all relevant entities of the hrc working on the requested reports at national and regional levels.5 working daysogccr programme management officer', 'support the preparation and delivery of (1) training course on “advanced criminal investigation of tip cases”, for saudi public prosecutors.5 working daysogccr programme management officer', 'support the preparation and delivery of (3) training courses on “search, investigation and collection of evidence in tip cases”, for saudi law enforcement officials.15 working daysogccr programme management officer', 'support the development and review the electronic national referral mechanism (e-nrm) training modules.10 working daysogccr programme management officer', 'review data reports exported from the electronic national referral mechanism (e-nrm) platform and advise on the way forward to develop statistical information.15 working daysogccr programme management officer', 'total # of working days81 working days\xa0', 'milestoneexpected no. of working daysestimated due datepayment', 'prepare and co-deliver (1) training course on “identification of tip victims”, for employees of the saudi domestic labour protection department5 working daysby 25/04/2023after fully satisfactory completion of the milestone', 'prepare and co-deliver (1) training course on “identification of tip victims”, for employees of the ministry of education.4 working days03/05/2023after fully satisfactory completion of the milestone', 'support the preparation and co-deliver (1) training course on “criminal investigation of tip cases”, for saudi judges.5 working days17/05/2023after fully satisfactory completion of the milestone', 'support the preparation and co-deliver (1) training course on “national and international frameworks for preventing tip”, for branch and department managers of the hrc.4 working days30/05/2023after fully satisfactory completion of the milestone', 'support the preparation and delivery of (1) training course on “identifying, interviewing and protecting tip victims”, for saudi public prosecutors.5 working days07/06/2023after fully satisfactory completion of the milestone', 'prepare and co-deliver (2) training courses on “identification of tip victims”, for employees of the follow-up, investigation and complaint departments of the hrc.8 working days18/07/2023after fully satisfactory completion of the milestone', 'prepare and co-deliver (1) training course on “tip data collection, analysis and reporting”, for all relevant entities of the hrc working on the requested reports at national and regional levels.5 working days06/09/2023after fully satisfactory completion of the milestone', 'support the preparation and delivery of (1) training course on “advanced criminal investigation of tip cases”, for saudi public prosecutors.5 working days14/09/2023after fully satisfactory completion of the milestone', 'support the preparation and delivery of (3) training courses on “search, investigation and collection of evidence in tip cases”, for saudi law enforcement officials.15 working days12/10/2023after fully satisfactory completion of the milestone', 'support the development and review the electronic national referral mechanism (e-nrm) training modules.10 working days16/11/2023after fully satisfactory completion of the milestone', 'review data reports exported from the electronic national referral mechanism (e-nrm) platform and advise on the way forward to develop statistical information.15 working days21/12/2023after fully satisfactory completion of the milestone']"
111837,"['deliverables / outputsno. of working daysreview and approvals required', 'prepare and co-deliver (1) training course on “criminal investigation of tip cases”, for saudi judges.5 working daysogccr programme management officer', 'support the preparation and co-deliver (1) training course on “identification and protection of tip victims”, for saudi diplomats (from saudi embassies and consulates all over the world).4 working daysogccr programme management officer', 'prepare and co-deliver (1) training course on “identifying, interviewing and protecting tip victims”, for saudi public prosecutors.5 working daysogccr programme management officer', 'prepare and co-deliver (1) training course on “the role of lawyers in providing legal advice and assistance to tip victims”, for employees of law firms and the saudi bar association.5 working daysogccr programme management officer', 'support the preparation and co-deliver (1) training course on “tip data collection, analysis and reporting”, for all relevant entities of the hrc working on the requested reports at national and regional levels.5 working daysogccr programme management officer', 'prepare and co-deliver (1) training course on “advanced criminal investigation of tip cases”, for saudi public prosecutors.5 working daysogccr programme management officer', 'prepare and co-deliver (3) training courses on “search, investigation and collection of evidence in tip cases”, for saudi law enforcement officials.15 working daysogccr programme management officer', 'total # of working days44 working days\xa0', 'milestoneexpected no. of working daysestimated due datepayment', 'prepare and co-deliver (1) training course on “criminal investigation of tip cases”, for saudi judges.5 working days17/05/2023upon fully satisfactory completion of the milestone', 'support the preparation and co-deliver (1) training course on “identification and protection of tip victims”, for saudi diplomats (from saudi embassies and consulates all over the world).4 working days24/05/2023upon fully satisfactory completion of the milestone', 'prepare and co-deliver (1) training course on “identifying, interviewing and protecting tip victims”, for saudi public prosecutors.5 working days07/06/2023upon fully satisfactory completion of the milestone', 'prepare and co-deliver (1) training course on “the role of lawyers in providing legal advice and assistance to tip victims”, for employees of law firms and the saudi bar association.5 working days15/06/2023upon fully satisfactory completion of the milestone', 'support the preparation and co-deliver (1) training course on “tip data collection, analysis and reporting”, for all relevant entities of the hrc working on the requested reports at national and regional levels.5 working days06/09/2023upon fully satisfactory completion of the milestone', 'prepare and co-deliver (1) training course on “advanced criminal investigation of tip cases”, for saudi public prosecutors.5 working days14/09/2023upon fully satisfactory completion of the milestone', 'prepare and co-deliver (3) training courses on “search, investigation and collection of evidence in tip cases”, for saudi law enforcement officials.15 working days12/10/2023upon fully satisfactory completion of the milestone']"
111836,"['\xa0deliverable/ output\xa0estimated duration to completereview and approvals required', 'report, revision of project phase deliverables and conformity assessment of the project phase deliverables with the rfp, regulationand standards.5 working daysgeneral directorate of geodesy in gasgi\xa0\xa0', 'report, revision of project phase deliverables and conformity assessment of the project phase deliverables with the rfp. analyzingproposed database model and prototype.5 working days', 'report, revision of project phase deliverables and conformity assessment of the project phase deliverables with the rfp. creating and describing \xa0rules for structuring data and building preliminary database ready for initialroll-out and migration.5 working days', 'analyzing the results of data entry, proposal for improving technical specification and assessment of phase outputs. assessment of web-based applications, services and is for ngdbs5 working days', 'analyzing the result of final roll-out of the complete system. test of the system functionality and report the results5 working days', 'analyzing the phase outputs. final report. check and validate phase deliverables (english version). assessment of knowledge transfer5 working days', 'total of working days30 working days\xa0', 'payment\xa0deliverable/ outputpayment percentage', '1st paymentreport, revision of project phase deliverables and conformity assessment of the project phase deliverables with the rfp, regulation and standards.17%', '2nd paymentreport, revision of project phase deliverables and conformity assessment of the project phase deliverables with the rfp. analyzing proposed database model and prototype.17%', '3rd paymentreport, revision of project phase deliverables and conformity assessment of the project phase deliverables with the rfp. creating and describing rules for structuring data and building preliminary database ready for initial roll-out and migration.17%', '4th paymentanalyzing the results of data entry, proposal for improving technical specification and assessment of phase outputs. assessment of web-based applications, services and is for ngdbs17%', '5th paymentanalyzing the result of final roll-out of the complete system. test of the system functionality and report the results17%', '6th paymentanalyzing the phase outputs. final report. check and validate phase deliverables (english version). assessment of knowledge transfer15%', 'requirementscriteriamax 70 points', 'education\xa0\xa0\xa0\xa0phd’s degree in cadastre and digital cadastre modelling, or other related fields15', 'relevant work experienceminimum 10 years of experience in modeling spatial data, and creating and managing relevant spatial databases and information systems20', 'proven provision of creating and implementing spatial databases and maps using gis software10', 'proven knowledge of remote sensing, global positioning navigation systems,10', 'work experience in similar contextsproven working experience in planning for government entities or similar activities5', 'experience working with united nations or similar international entities10', '\xa0only candidates obtaining a minimum of 49 points (70% of the total technical points) would be considered for the financial evaluation.weight per technical competence5 (outstanding): 96% - 100%the individual consultant/contractor has demonstrated an outstanding capacity for the analyzed competence.4 (very good): 86% - 95%the individual consultant/contractor has demonstrated a very good capacity for the analyzed competence.3 (good): 76% - 85%the individual consultant/contractor has demonstrated a good capacity for the analyzed competence.2 (satisfactory): 70% - 75%the individual consultant/contractor has demonstrated a satisfactory capacity for the analyzed competence.1 (weak): below 70%the individual consultant/contractor has demonstrated a weak capacity for the analyzed competence.\xa0step ii: financial assessment:financial proposal – maximum 30 pointsduly accomplished confirmation of interest and submission of financial proposal template using the template provided by undp (annex ii)\xa0d.price proposal and schedule of payments \xa0the contractor shall submit a price proposal as below:the total professional fee shall be converted into a lump-sum contract and payments under the contract shall be made on submission and acceptance of deliverables under the contract in accordance with the schedule of payment linked with deliverables. the financial proposal should include all relevant costs (consultancy fees, all envisaged travel costs, living allowances, etc.).\xa0undp applies the “best value for money approach” – the final selection will be based on the combination of the applicants’ qualifications and financial proposal.\xa0', 'weight per technical competence', '5 (outstanding): 96% - 100%the individual consultant/contractor has demonstrated an outstanding capacity for the analyzed competence.', '4 (very good): 86% - 95%the individual consultant/contractor has demonstrated a very good capacity for the analyzed competence.', '3 (good): 76% - 85%the individual consultant/contractor has demonstrated a good capacity for the analyzed competence.', '2 (satisfactory): 70% - 75%the individual consultant/contractor has demonstrated a satisfactory capacity for the analyzed competence.', '1 (weak): below 70%the individual consultant/contractor has demonstrated a weak capacity for the analyzed competence.', 'financial proposal – maximum 30 pointsduly accomplished confirmation of interest and submission of financial proposal template using the template provided by undp (annex ii)\xa0d.price proposal and schedule of payments \xa0the contractor shall submit a price proposal as below:the total professional fee shall be converted into a lump-sum contract and payments under the contract shall be made on submission and acceptance of deliverables under the contract in accordance with the schedule of payment linked with deliverables. the financial proposal should include all relevant costs (consultancy fees, all envisaged travel costs, living allowances, etc.).']"
111835,[]
111834,[]
111833,"[""education and certification:completion of secondary education is required;specialized training in procurement; or a bachelor's degree (or equivalent) in business administration or related field is an asset;procurement certification from an internationally recognized provider such as cips (level 2) is an asset;willingness to take un women internal procurement certifications is required."", 'experience:at least 6 years of progressively responsible experience in procurement, administration or related at the national or international level;experience in the usage of computers and office software packages (ms word, excel, etc);experience in handling of web-based management systems, such as atlas is an asset.', 'language requirements:fluency in english and ukrainian is requiredknowledge of the other un official working language is an asset.']"
111832,"['no.deliverablesdeadline', '1report on inputs for the landscape assessment and analysis, submitted and approved by undp16 may 2023', '2report on draft inputs for at least three flr plans, for 3 pilot areas (including draft cost-benefit analysis, draft stakeholder analysis, draft gender analysis, draft finance matrix), submitted and approved by undp15 june 2023', '3report on draft inputs for at least three flr plans, for 3 pilot areas (including final cost-benefit analysis, final stakeholder analysis, final gender analysis, final finance matrix), submitted and approved by undp26 july 2023', '1. cumulative analysis when using this weighted scoring method, the award of the contract should be made to the individual consultant whose offer has been evaluated and determined as:a) responsive/compliant/acceptable, and\xa0\xa0\xa0\xa0\xa0 b) having received the highest score out of a pre-determined set of weighted technical and financial criteria specific to the solicitation. * technical criteria weight; 70%* financial criteria weight; 30%only candidates obtaining a minimum of 49 points would be considered for the financial evaluationcriteria weight max. pointtechnical -desk review70%70 pointscriteria areview of cvs based on the experience of development of stakeholder analysis, gender analysis, cost-benefit analysis and/or other economic/financial analysis35criteria breview of cvs based on experience within the livelihoods, forestry, biodiversity, nature preservation and/or other environmental related field25criteria creview on cv based on experience in development and/or implementation of forest landscape restoration plans10financial30%30 points\xa0', 'criteria weight max. point', 'technical -desk review70%70 points', 'criteria areview of cvs based on the experience of development of stakeholder analysis, gender analysis, cost-benefit analysis and/or other economic/financial analysis35', 'criteria breview of cvs based on experience within the livelihoods, forestry, biodiversity, nature preservation and/or other environmental related field25', 'criteria creview on cv based on experience in development and/or implementation of forest landscape restoration plans10', 'financial30%30 points']"
111831,[]
111830,"['no.deliverablesdeadline', '1report on prepared landscape-related inputs for landscape assessment and analysis, submitted and approved by undp16 may 2023', '2report on draft inputs for at least three flr plans, for 3 pilot areas, submitted and approved by undp15 june 2023', '3report on final inputs for at least three flr plans, for 3 pilot areas, submitted and approved by undp26 july 2023', '1. cumulative analysis when using this weighted scoring method, the award of the contract should be made to the individual consultant whose offer has been evaluated and determined as:a) responsive/compliant/acceptable, and\xa0\xa0\xa0\xa0\xa0 b) having received the highest score out of a pre-determined set of weighted technical and financial criteria specific to the solicitation. * technical criteria weight; 70%* financial criteria weight; 30%only candidates obtaining a minimum of 49 points would be considered for the financial evaluationcriteria weight max. pointtechnical -desk review70%70 pointscriteria areview of cvs based on the experience in conducting landscape analysis and assessment35criteria breview of cvs based on experience in preparation of landscape maps with a focus on physical geography, infrastructure and/or agro-economic classifications;25criteria creview on cv based on experience in development and/or implementation of forest landscape restoration plans10financial30%30 points\xa0', 'criteria weight max. point', 'technical -desk review70%70 points', 'criteria areview of cvs based on the experience in conducting landscape analysis and assessment35', 'criteria breview of cvs based on experience in preparation of landscape maps with a focus on physical geography, infrastructure and/or agro-economic classifications;25', 'criteria creview on cv based on experience in development and/or implementation of forest landscape restoration plans10', 'financial30%30 points']"
111829,"['no.deliverablesdeadline', '1landscape assessment and analysis report with proposed pilot areas for flr, submitted and approved by undp, with conducted presentation to relevant governmental institutions.25 may 2023', '2at least three draft flr plans, for 3 pilot areas, submitted and approved by undp23 june 2023', '3at least three final flr plans, for 3 pilot areas, in, submitted and approved by undp3 august 2023', '1. cumulative analysis when using this weighted scoring method, the award of the contract should be made to the individual consultant whose offer has been evaluated and determined as:a) responsive/compliant/acceptable, and\xa0\xa0\xa0\xa0\xa0 b) having received the highest score out of a pre-determined set of weighted technical and financial criteria specific to the solicitation. * technical criteria weight; 70%* financial criteria weight; 30%only candidates obtaining a minimum of 49 points would be considered for the financial evaluationcriteriaweight max. pointtechnical -desk review70%70 pointscriteria areview of cvs based on the experience in forestry/landscape planning activities30criteria breview of cvs based on experience in environment, climate change, natural resources, or restoration20criteria creview of cvs based on experience in land management and/or monitoring20financial30%30 points\xa0', 'criteriaweight max. point', 'technical -desk review70%70 points', 'criteria areview of cvs based on the experience in forestry/landscape planning activities30', 'criteria breview of cvs based on experience in environment, climate change, natural resources, or restoration20', 'criteria creview of cvs based on experience in land management and/or monitoring20', 'financial30%30 points']"
111828,"['no.deliverablesdeadline', '1report on prepared biodiversity, land and vegetation-related related inputs for landscape assessment and analysis, submitted and approved by undp16 may 2023', '2report on draft inputs for at least three flr plans, for 3 pilot areas, submitted and approved by undp15 june 2023', '3report on final inputs for at least three flr plans, for 3 pilot areas, submitted and approved by undp26 july 2023', '1. cumulative analysis when using this weighted scoring method, the award of the contract should be made to the individual consultant whose offer has been evaluated and determined as:a) responsive/compliant/acceptable, and\xa0\xa0\xa0\xa0\xa0 b) having received the highest score out of a pre-determined set of weighted technical and financial criteria specific to the solicitation. * technical criteria weight; 70%* financial criteria weight; 30%only candidates obtaining a minimum of 49 points would be considered for the financial evaluationcriteria weight max. pointtechnical -desk review70%70 pointscriteria areview of cvs based on the experience in assessment and analysis of climate vulnerability, land degradation, ecosystem services.35criteria breview of cvs based on experience in preparation of analysis and recommendations regarding three main components of biodiversity: genes, species and ecosystems across landscapes.25criteria creview on cv based on experience in development and/or implementation of forest landscape restoration plans.10financial30%30 points\xa0', 'criteria weight max. point', 'technical -desk review70%70 points', 'criteria areview of cvs based on the experience in assessment and analysis of climate vulnerability, land degradation, ecosystem services.35', 'criteria breview of cvs based on experience in preparation of analysis and recommendations regarding three main components of biodiversity: genes, species and ecosystems across landscapes.25', 'criteria creview on cv based on experience in development and/or implementation of forest landscape restoration plans.10', 'financial30%30 points']"
111827,[]
111826,[]
111825,[]
111824,"['recruitment qualifications', 'education:master’s degree or equivalent in political science, law, social sciences, business/public administration, and/ or other related fields.\xa0specialized training/ certifications in the area of gender equality and women’s empowerment is an asset.a project/programme management certification would be an added advantage.required qualifications and experience:at least 8 years of progressively responsible experience in international and/or state organisations, international human rights, and gender equality mechanisms;\xa0demonstrated leadership skills, including leading a diverse team;experience in working with multiple stakeholders, establishing and managing networks, working with, and building partnerships with governments, donors and civil society organizations at the national and international level;\xa0familiarity with un development programmes and working methods, and particularly with un women policies and programming procedures, desirable;language:fluency in oral and written english and russian/ kazakhs is required.\xa0\xa0knowledge of any other language from the region (kyrgyz, tajik, turkmen, uzbek) is an asset.at un women, we are committed to creating a diverse and inclusive environment of mutual respect. un women recruits, employs, trains, compensates,\xa0and promotes regardless of race, religion, color, sex, gender identity, sexual orientation, age,\xa0ability, national origin,\xa0or any other basis covered by appropriate law. all employment is decided on the basis of qualifications, competence, integrity and organizational need.if you need any reasonable accommodation to support your participation in the recruitment and selection process, please include this information in your application.un women has a zero-tolerance policy on conduct that is incompatible with the aims and objectives of the united nations and un women, including sexual exploitation and abuse, sexual harassment, abuse of authority and discrimination.\xa0all selected candidates will be expected to adhere to\xa0un women’s\xa0policies\xa0and procedures\xa0and\xa0the\xa0standards\xa0of conduct expected of un women personnel\xa0and will therefore undergo rigorous reference and background checks. (background checks will include the verification of academic credential(s) and employment history. selected candidates may be required to provide additional information to conduct a background check.)\xa0']"
111823,[]
111822,"['noduties and responsibilities% of time', '1communications supportassist with the organizing events, panel discussions, webinars and other public engagements – including, but not limited to, logistical support, minute-taking, photography, registration and responding to queriescover events for social media and the uncdf websiteliaise with the print, radio, television and digital/online media outlets and agencies to increase programme visibilityassist with graphic design, procurement when required, coordination and social media50%', '2knowledge management supportdraft press releases to cover important events, activities, results and achievements of the programmeassist with the development of knowledge products, blogs, and powerpoint presentations relating to the summit or summit-related meetings40%', '3programme supportundertake other specific tasks related to picap as specified by the supervisorpitch ideas on ways to enhance communication outputsother duties as assigned10%\xa0']"
111821,"['no.deliverablesapproximate no. of daystimeline', '\xa0initial meeting with un women and pdf for development & submission of the workplan on the expected deliverables.up to 2 workdaysjune 2023', '\xa0conduct desk review of draft strategy in consultation with pdf and develop concept note and programme for regional consultation with all opds in fijiup to 8 workdaysjune 2023', '\xa0deliverable 1: first payment \xa020%', '\xa0consult with pdf’s regional and international stakeholders to inform thematic areas with focus on gender and disability inclusionup to 15 workdaysjuly 2023', '\xa0convene regional consultation with all opds on the humanitarian and resilient development objectives of pdf, ensuring that thematic areas and priorities of the strategy are disability inclusive and gender responsive and submit a consultation report.\xa0 consultation will include a capacity building component and dialogue on resource mobilization for strategy implementation.up to 30 workdaysaugust 2023', '\xa0deliverable 2: second payment\xa030%', '\xa0submit first draft of updated strategy to pdf and unw based on information and data gathered from consultations with opds and stakeholders for review and commentsup to 20 workdaysseptember 2023', '\xa0submit second draft of updated strategyup to 10 workdaysoctober\xa02023', '\xa0deliverable 3: third payment\xa020%', '\xa0conduct follow-up bilateral consultations with fiji, kiribati, solomon islands and vanuatu in hybrid format (in person and virtual)up to 15 workdaysnovember 2023', '\xa0submit final draft and report for review and approvalup to 20 workdaysdecember2023', '\xa0deliverable 4-final payment-20% of fees\xa030% ', '\xa0final report submission and payment: - 100%120 workdays in total within 8 monthsjanuary 2024', 'tis the total technical score awarded to the evaluated proposal (only to those proposals that pass 70% of 70 points obtainable under technical evaluation);', 'cis the price of the evaluated proposal;', 'clowis the lowest of all evaluated proposal prices among responsive proposals; and', 'xis the maximum financial points obtainable (30 points)', 'no.criteria\xa0maximum points', '\xa0master’s degree or higher level of qualification in social sciences, international development, and climate change with specific academic or professional experience in working with persons with disabilities, social minorities or underrepresented populations or a related field is required.\xa0a first-level university degree in combination with two (2) additional years of qualifying experience may be accepted in lieu of the advanced university degree.first-level university degree – 5 pts, masters’ or higher level of qualification- of 15 pts.15', '\xa0at least 5 years (with masters’ degree) or 7 years (with first-level university degree) of experience related to disability work, advocacy and capacity building, disability inclusion in disaster risk reduction and climate resilient development in the pacific or other closely related fieldsup to 5 years with master degree and up to 7 years with first-level university degree – 7 pts, each year over 7 (or 9) years - 1 pts up to a max 10 pts.10', '\xa0proven knowledge and experience in the development capacity assessment tools or capacity building frameworks.\xa015', '\xa0strong writing and communication skills, and a demonstrated track record of working in climate change and disaster risk reduction or disability inclusion\xa010', '\xa0strong networks with csos, opds and regional organizations in the pacific\xa010', '\xa0prior experience conducting workshops and trainings with opds\xa010', '\xa0maximum total technical scoring\xa070', '\xa0unit of measure (e.g. day, month, etc)unit price(fjd$)no. of unitstotal price(fjd$)', 'deliverable 1lumpsum\xa020%$', 'deliverable 2lumpsum\xa030%\xa0', 'deliverable 3lumpsum\xa020%\xa0', 'deliverable 4lumpsum\xa030%\xa0', 'other related costs (please specify)\xa0\xa0\xa0$', 'total fjd$\xa0\xa0\xa0$', '[ signature]', 'date:', 'name:', 'address:', 'telephone / fax:', 'email:']"
111820,[]
111819,[]
111818,[]
111817,[]
111816,"['el proyecto “uru/22/004 “fortalecimiento de la eficiencia y la transparencia en las compras estatales”, suscrito entre presidencia de la república, auci y el pnud con el objetivo general del proyecto de contribuir con la agencia reguladora de compras estatales (arce) en el fortalecimiento de la eficiencia y la transparencia del ecosistema nacional de contratación pública.para alcanzar el referido objetivo se han trazado 3 ejes estratégicos:eje 1: fortalecer el ecosistema de compras públicas.eje 2: perfilar el sistema de compras públicas hacia un enfoque estratégico.eje 3: promover la transformación digital de las compras públicas (e-procurement).\xa0los productos que se espera alcanzar son:1. ecosistema de compras públicas fortalecido.2. sistema de compras públicas con enfoque estratégico.3. sistemas de información evolucionados.la presente consultoría se enmarca en el producto 1: “ecosistema de compras públicas fortalecido “\xa0\xa0']"
111815,"['key activities:deliverable:estimated time:', 'a. contribute to organization and facilitation of samco retreat for revision of sn draft.retreat held5 days\xa0', 'b. production of sn draft based on inputs from ‘retreat’.revised draft*3 days', 'c. work with designated samco personnel to populate required sn content in each of the respective sections based on newly revised draft sn.results management system populated accordingly2 days', 'd. review and incorporate consolidated feedback for revised draft for further review and consideration by un hqrevised sn draft (esaro comments incorporated)3 days', 'final revisionsfinal sn submitted*2 days']"
111814,[]
111813,[]
111812,"['no. tasks deliverables target dates ', '1copy editing following report templates and guidelines; e-book layout and incorporate corrections40\xa0pages copy editing\xa0and layout(submission of report\xa0design and approval of laid out materials)\xa0\xa010 april 2023', '2spot illustration – no background20 spot illustrations(illustrations with complex details, no background)', '3full illustrations (8.5 x 11 in)1 full spread cover and 10 full pages(detailed full color spread with complex details, including background)\xa0completed e-book with all illustrations incorporated25 april 2023', 'technical evaluation criteriaobtainable score', 'education: bachelor’s degree or equivalent in fine arts, graphic design, multimedia arts, communications, marketing, social science or related field.20%', 'experience: at least 2 years’ experience in layout and design for publications. (please submit at least 2 sample works).experience on projects related to gender-equality and women’s empowerment (gewe) is an asset.70%', 'language requirement: fluency in english and filipino is required. (please indicate level of proficiency in these languages in your application).10%', 'total obtainable score100%', 'itemsamount', '1.\xa0', '2.\xa0', 'total financial proposal\xa0']"
111811,[]
111810,"['\xa0service deliverablesdeadline*', '1report on description and requirements for a priority tourist destination (up to 30 pages), submitted and approved31 april 2023', '2report on market analysis (up to 30 pages), submitted and approved31 may 2023', '3report on the business-management model of a selected tourist destination (up to 15 pages), submitted and approved1 august 2023', '4report with tourism marketing plan for the selected priority destination (up to 20 pages), submitted and approved15 september 2023', '5report on liaison activities with international spa operators to enhance the presence of renowned spa brands in the republic of serbia (up to 10 pages), submitted and approved1 november 2023', '6report on the analysis of the regulation on determining the criteria for granting incentives to attract direct investments in the hotel accommodation services sector with recommendations for improvement (up to 20 pages), submitted and approved1 december 2023', 'cumulative analysis \xa0when using this weighted scoring method, the award of the contract should be made to the individual consultant whose offer has been evaluated and determined as:a) responsive/compliant/acceptable in terms of relevant experience and academic background, andb) having received the highest score out of a pre-determined set of weighted technical and financial criteria specific to the solicitation. * technical criteria weight; 70%* financial criteria weight; 30%only candidates obtaining a minimum of 49 points would be considered for the financial evaluationcriteriaweightmax. pointtechnical\xa070 pointscriteria aexperience in the destination management and promotion /demonstrated through cv/ 35criteria bexperience in drafting policy documents related to tourism and hospitality /demonstrated through cv/35financial\xa030 points\xa0', 'criteriaweightmax. point', 'technical\xa070 points', 'criteria aexperience in the destination management and promotion /demonstrated through cv/ 35', 'criteria bexperience in drafting policy documents related to tourism and hospitality /demonstrated through cv/35', 'financial\xa030 points']"
111809,"['\xa0service deliverablesdeadline*', '1draft report on analysis of identified geographical regions and locations, submitted and approved / up to 30 pages/1 july\xa02023', '2final report on analysis of geographical regions and locations, submitted and approved / up to 60 pages/1 september\xa02023', '3draft report on comprehensive tourism destination analysis for 4 selected locations, submitted and approved / up to 50 pages/1 november\xa02023', '4final report on comprehensive tourism destination analysis for selected locations, submitted and approved / up to 80 pages/10 december 2023', 'criteriaweightmax. point', 'technical\xa070 points', 'criteria adesk review of cvs based on professional experience in destination management35', 'criteria bexperience in conducting comprehensive research related to tourism development. to be demonstrated through cv.35', 'financial\xa030 points']"
111808,"['\xa0service deliverablesdeadline*', '1report on the analysis of the strategic concept and development model for the selected priority tourist destination (up to 15 pages), submitted and approved15 may 2023', '2report on the analysis of the investment strategy for the selected priority tourist destination (up to 30 pages), submitted and approved1 july 2023', '3report with a compiled promotional plan for the priority tourist destinations and investment potentials\xa0(up to 15 pages), submitted and approved1 august 2023', '4report on recommendations for improvement of the analytical framework for assessment of the effects of the investments into hotel facilities in the spa field (up to 15 pages), submitted and approved15 september 2023', '5progress log on lead provision to perspective investors in prioritized tourist areas (up to 10 pages), submitted and approved1 november 2023', '6progress report on activities undertaken in relation to the provision of know – how to das, utilizing industry standards and proven best practices in hotel and spa segment (up to 15 pages), submitted and approved1 december 2023', 'lump sum contractsthe financial proposal shall specify a total lump sum amount in usd currency, and payment terms around specific and measurable (qualitative and quantitative) deliverables (i.e. whether payments fall in instalments or upon completion of the entire contract). payments are based upon approval of each deliverable.\xa0 in order to assist the requesting unit in the comparison of financial proposals, the financial proposal will include a breakdown of this lump sum amount (including travel in serbia, per diems, and number of anticipated working days).', 'criteriaweightmax. point', 'technical\xa070 points', 'criteria adesk review of cvs based on experience of tourism industry standards. 35', 'criteria bexperience in hotel procedures with special focus on spa hotels35', 'financial\xa030 points']"
